p cnf 155 659
-35 -40 116 0
35 43 -108 0
-42 -35 18 0
35 -116 -28 0
-109 36 -44 0
36 -30 15 0
-154 36 -90 0
-17 37 -120 0
-102 37 -82 0
-147 -37 112 0
-140 -37 -75 0
38 135 -60 0
38 -88 135 0
70 -38 53 0
-50 -38 62 0
-77 -38 -44 0
-47 39 37 0
-78 -39 -75 0
39 13 7 0
-131 39 66 0
86 -39 -20 0
-136 39 105 0
9 39 60 0
-39 104 61 0
129 -40 115 0
-152 40 -148 0
-69 40 -115 0
40 124 -99 0
100 40 124 0
40 -32 -90 0
-35 -40 116 0
92 40 -113 0
40 98 107 0
-40 64 66 0
-43 -40 -115 0
9 -40 73 0
40 -97 105 0
40 48 -124 0
59 -40 62 0
-41 -6 14 0
-49 41 39 0
146 -41 -6 0
-41 -3 114 0
19 -41 147 0
41 132 -122 0
41 13 62 0
129 41 122 0
-41 64 -73 0
126 -41 -44 0
-78 -41 115 0
-42 5 -122 0
42 43 70 0
42 -26 73 0
42 6 -75 0
42 -145 -10 0
-42 64 -73 0
-42 -3 -120 0
-42 -143 61 0
42 -86 -132 0
42 -144 104 0
-42 -35 18 0
42 92 -15 0
42 -58 125 0
-43 -81 -39 0
-43 133 -91 0
42 43 70 0
43 79 48 0
43 -145 -109 0
-110 43 -6 0
50 43 123 0
-43 -71 -138 0
43 -128 -11 0
-43 -40 -115 0
43 155 54 0
43 75 112 0
35 43 -108 0
-43 19 4 0
-43 64 142 0
128 -44 -53 0
76 44 -120 0
-68 -44 -31 0
-20 -44 -82 0
5 -45 -52 0
-70 46 -90 0
46 47 36 0
46 -107 -82 0
-153 -46 -60 0
-3 -46 -21 0
-47 39 37 0
46 47 36 0
122 47 -121 0
-89 47 113 0
108 47 -15 0
94 47 105 0
-13 47 62 0
47 74 -97 0
-70 -47 20 0
-81 -47 132 0
-48 -99 -61 0
139 -48 106 0
2 48 120 0
48 -7 -134 0
152 48 -79 0
48 -62 -14 0
-110 -48 -151 0
118 -48 44 0
-155 -48 -150 0
48 -74 -67 0
33 -48 -47 0
40 48 -124 0
70 -48 -65 0
49 -131 -120 0
-49 41 39 0
-49 139 28 0
-152 -49 27 0
117 -49 -72 0
-129 49 -86 0
-118 49 -116 0
49 -147 -130 0
-49 107 36 0
49 6 67 0
49 139 88 0
49 -96 -142 0
49 62 140 0
-50 -13 -60 0
50 -95 91 0
50 43 123 0
50 21 74 0
-77 -50 -62 0
50 19 -135 0
-50 -38 62 0
51 3 82 0
-51 153 87 0
-51 146 96 0
-51 -10 -28 0
-51 -80 -73 0
51 8 -124 0
51 -99 -45 0
-51 111 -138 0
51 57 -109 0
-51 54 52 0
-51 16 52 0
-51 135 75 0
-51 24 -31 0
12 53 60 0
-147 -53 120 0
126 -53 66 0
-53 143 -91 0
-14 -53 82 0
4 54 105 0
-100 54 -5 0
-137 -54 -22 0
-51 54 52 0
-133 54 150 0
2 -54 -113 0
-123 -55 90 0
-101 -55 -132 0
55 115 -6 0
139 -56 -134 0
-56 71 45 0
56 -98 -61 0
-85 56 -142 0
-56 3 74 0
-56 -148 -23 0
9 -56 -15 0
-56 114 31 0
-145 -56 105 0
129 57 73 0
-127 -57 -89 0
24 -57 105 0
-102 -57 -141 0
-34 -57 66 0
51 57 -109 0
-8 57 -22 0
-87 57 63 0
128 57 122 0
-58 -108 -75 0
-58 -11 -83 0
-58 -33 97 0
-68 -58 126 0
-119 58 132 0
58 115 31 0
127 -58 101 0
58 -101 -71 0
42 -58 125 0
-59 4 -13 0
-59 -108 31 0
-59 100 106 0
-59 -79 99 0
-59 -144 5 0
-59 125 10 0
-59 -78 98 0
-152 -59 -68 0
-59 155 115 0
59 -95 -61 0
59 -40 62 0
-98 -60 134 0
-122 61 120 0
-16 -61 -82 0
-33 -61 66 0
-94 61 -30 0
-12 -62 82 0
86 -62 99 0
48 -62 -14 0
153 -62 113 0
-69 -62 -53 0
-62 -96 -22 0
62 -134 82 0
145 62 90 0
139 -62 -36 0
89 -62 -134 0
-62 -114 -13 0
49 62 140 0
62 90 -151 0
-118 -63 -53 0
-124 -63 44 0
-117 63 20 0
-154 -63 121 0
-63 -106 -112 0
76 63 61 0
-115 -63 -82 0
-110 -63 -37 0
-153 -64 73 0
130 -64 107 0
18 64 -97 0
26 -64 80 0
-42 64 -73 0
-26 64 -23 0
34 -64 -60 0
-41 64 -73 0
-40 64 66 0
127 -64 53 0
-145 -64 -30 0
145 64 -30 0
124 -64 22 0
-43 64 142 0
-137 -65 73 0
-69 -65 -23 0
-76 65 142 0
-84 65 -53 0
123 65 -75 0
65 -91 -15 0
124 65 -150 0
-128 65 74 0
-20 66 142 0
130 66 30 0
-130 -66 -105 0
-66 -104 -120 0
124 66 -75 0
-18 -67 112 0
-68 87 -37 0
93 68 6 0
-68 -100 -115 0
68 126 -140 0
-68 17 -47 0
-68 -24 55 0
-68 26 -4 0
-68 -144 -30 0
-68 -133 47 0
-68 -58 126 0
68 -96 -74 0
68 11 6 0
68 2 88 0
68 120 -82 0
-68 -44 -31 0
76 68 -10 0
68 154 -79 0
68 -115 65 0
-68 -1 57 0
68 -144 -91 0
-69 -65 -23 0
-69 -86 -96 0
69 -88 -31 0
-69 40 -115 0
69 139 -33 0
-69 -62 -53 0
-69 -16 -81 0
-69 3 -109 0
-127 -70 -66 0
-70 46 -90 0
70 11 -122 0
70 -138 120 0
153 70 143 0
-17 70 115 0
-70 11 -33 0
70 86 -133 0
-145 -70 -100 0
70 86 67 0
-1 -70 20 0
-70 149 96 0
-16 70 -116 0
70 -38 53 0
-70 -47 20 0
-110 -70 -14 0
70 -48 -65 0
70 109 -14 0
84 71 11 0
-56 71 45 0
-43 -71 -138 0
-100 -71 41 0
71 -3 88 0
-127 71 65 0
87 -72 107 0
72 80 -30 0
-72 74 -67 0
-1 73 14 0
-87 73 54 0
-72 74 -67 0
48 -74 -67 0
47 74 -97 0
43 75 112 0
-76 65 142 0
76 33 -60 0
-8 -76 -145 0
-76 101 4 0
76 63 61 0
76 77 86 0
76 153 -12 0
76 139 63 0
76 44 -120 0
76 -126 -133 0
-93 -76 142 0
-76 133 -21 0
76 68 -10 0
-76 130 -47 0
-118 -77 -7 0
77 139 -124 0
77 -16 39 0
-77 -128 -56 0
77 80 -112 0
76 77 86 0
17 -77 14 0
77 -149 53 0
-77 -50 -62 0
77 14 52 0
-77 -38 -44 0
17 77 46 0
78 -101 124 0
-78 -39 -75 0
-78 -122 142 0
-34 -78 -122 0
-78 -123 -82 0
78 -94 60 0
78 88 67 0
-92 78 71 0
-59 -78 98 0
-78 -41 115 0
79 90 -30 0
79 -18 -29 0
-59 -79 99 0
18 -79 -67 0
-146 -79 62 0
43 79 48 0
94 -79 7 0
79 29 -60 0
-79 151 -30 0
-9 -79 114 0
79 -97 -37 0
-79 -147 -54 0
79 -121 151 0
-51 -80 -73 0
114 80 -121 0
72 80 -30 0
-103 80 -88 0
77 80 -112 0
-80 -13 104 0
-43 -81 -39 0
-27 -81 -44 0
130 -81 -7 0
89 81 36 0
8 81 -61 0
117 -81 -5 0
81 -132 140 0
-11 81 -15 0
136 -81 -97 0
147 -81 -106 0
-81 -47 132 0
83 151 -60 0
-143 -83 -105 0
24 -83 82 0
18 -83 23 0
-118 84 26 0
-84 -143 -97 0
84 71 11 0
-84 65 -53 0
-84 -96 22 0
84 -154 36 0
-84 -124 -96 0
-85 12 -107 0
-85 21 -96 0
85 99 -121 0
85 9 -81 0
-85 56 -142 0
85 11 -133 0
-85 118 -111 0
85 5 -134 0
-102 85 -126 0
86 -62 99 0
-69 -86 -96 0
86 12 37 0
-155 -86 54 0
103 86 123 0
86 -39 -20 0
-24 -86 15 0
70 86 -133 0
70 86 67 0
42 -86 -132 0
1 -86 -121 0
109 -86 -82 0
-86 -124 67 0
-32 86 121 0
-86 -99 23 0
-86 135 -90 0
-68 87 -37 0
17 -87 -133 0
87 -72 107 0
87 -11 -143 0
-87 88 -113 0
126 87 -21 0
-17 -87 90 0
-87 57 63 0
-87 73 54 0
131 -87 -113 0
103 -88 121 0
136 -88 36 0
69 -88 -31 0
-98 88 -13 0
78 88 67 0
95 -88 143 0
-87 88 -113 0
-101 -88 135 0
38 -88 135 0
88 5 -134 0
-2 88 151 0
89 -132 -122 0
89 81 36 0
-24 89 -98 0
-89 47 113 0
89 -104 44 0
124 -89 81 0
89 -62 -134 0
79 90 -30 0
62 90 -151 0
-129 91 -75 0
65 -91 -15 0
-117 91 -104 0
25 91 44 0
35 -92 11 0
-92 3 -80 0
92 40 -113 0
-92 78 71 0
42 92 -15 0
-92 106 80 0
-92 148 90 0
93 68 6 0
-152 93 75 0
-93 117 38 0
93 14 -134 0
-93 -16 28 0
93 -11 -133 0
93 122 73 0
-93 8 113 0
-93 -76 142 0
93 -8 141 0
-127 94 -33 0
-146 94 120 0
78 -94 60 0
-119 -94 133 0
94 -79 7 0
-94 -99 -74 0
-119 94 56 0
94 47 105 0
-136 94 -53 0
-94 61 -30 0
-94 -151 67 0
-139 94 105 0
95 -150 37 0
50 -95 91 0
95 -88 143 0
-95 148 -13 0
-95 -143 151 0
-17 95 22 0
59 -95 -61 0
-95 -32 23 0
-84 -96 22 0
21 -96 -151 0
-62 -96 -22 0
68 -96 -74 0
49 -96 -142 0
33 -97 -30 0
79 -97 -37 0
40 -97 105 0
-98 -60 134 0
-10 98 141 0
-98 88 -13 0
26 -98 -62 0
40 98 107 0
56 -98 -61 0
-98 -132 52 0
117 -98 -14 0
146 -98 -88 0
25 98 54 0
-48 -99 -61 0
51 -99 -45 0
85 99 -121 0
-94 -99 -74 0
-100 -99 -104 0
-3 99 -45 0
149 99 -97 0
-18 -99 -23 0
-17 99 121 0
-86 -99 23 0
-68 -100 -115 0
-59 100 106 0
-100 54 -5 0
-16 -100 48 0
100 40 124 0
-154 100 139 0
10 100 13 0
-100 -99 -104 0
100 18 31 0
-100 -71 41 0
-9 100 -81 0
125 100 -121 0
-100 -4 -6 0
78 -101 124 0
-76 101 4 0
-101 -55 -132 0
108 101 97 0
-101 -88 135 0
109 101 122 0
-32 -101 -4 0
58 -101 -71 0
18 -101 107 0
-102 -5 -134 0
102 -141 -36 0
-102 -35 22 0
102 12 140 0
-102 37 -82 0
-102 -57 -141 0
102 -127 -136 0
-102 130 -116 0
102 -145 -98 0
102 -125 -4 0
-102 85 -126 0
102 -126 -78 0
102 119 -84 0
102 135 -121 0
-103 -1 96 0
-103 128 -20 0
103 -88 121 0
103 86 123 0
-127 -103 71 0
-103 80 -88 0
-155 104 -90 0
-66 -104 -120 0
89 -104 44 0
104 14 15 0
-122 -104 105 0
-39 104 61 0
12 -105 -151 0
-63 -106 -112 0
-124 106 121 0
-118 106 6 0
-92 106 80 0
106 29 107 0
-25 106 -99 0
4 107 -7 0
46 -107 -82 0
5 107 -149 0
107 149 -104 0
-49 107 36 0
-18 -107 -82 0
8 107 105 0
107 -140 -120 0
-59 -108 31 0
-152 108 -100 0
108 139 13 0
-58 -108 -75 0
108 101 97 0
108 47 -15 0
-17 108 15 0
108 139 13 0
-153 -108 53 0
108 -141 -99 0
-109 36 -44 0
-109 29 47 0
109 -120 -90 0
109 -86 -82 0
109 101 122 0
70 109 -14 0
110 126 43 0
110 -24 -142 0
-110 -48 -151 0
-110 43 -6 0
-110 -133 66 0
-110 -9 -122 0
110 119 20 0
-110 119 -13 0
110 34 -76 0
110 8 -129 0
110 2 -48 0
110 146 86 0
-110 -70 -14 0
-110 -63 -37 0
-111 -124 44 0
-51 111 -138 0
111 -29 -91 0
-111 148 46 0
111 2 -73 0
111 -13 -14 0
127 -111 -132 0
18 -113 -142 0
150 113 -121 0
119 113 -60 0
114 80 -121 0
114 -31 66 0
-56 114 31 0
-62 -114 -13 0
125 -115 -44 0
-1 115 -23 0
115 151 60 0
58 115 31 0
55 115 -6 0
147 -115 -5 0
68 -115 65 0
-115 -63 -82 0
128 -116 89 0
2 -116 143 0
25 -116 -29 0
-116 -20 113 0
25 116 148 0
35 -116 -28 0
126 -116 -4 0
-117 -131 -98 0
117 -149 97 0
17 -117 132 0
-117 63 20 0
-117 155 62 0
-93 117 38 0
117 -49 -72 0
117 -148 81 0
117 -81 -5 0
117 -138 -143 0
-144 117 -11 0
144 -117 -138 0
-117 -13 -140 0
117 -98 -14 0
34 117 88 0
-117 91 -104 0
-118 -77 -7 0
-118 84 26 0
-118 -63 -53 0
118 -154 100 0
118 -48 44 0
-118 49 -116 0
-118 106 6 0
1 -118 80 0
34 -118 -141 0
-85 118 -111 0
126 118 -140 0
119 -9 -52 0
-119 141 13 0
-119 -94 133 0
119 1 -92 0
-119 -32 20 0
34 119 -108 0
119 113 -60 0
119 -29 -82 0
110 119 20 0
-119 94 56 0
-119 58 132 0
-110 119 -13 0
119 153 -72 0
119 25 -48 0
102 119 -84 0
141 120 82 0
109 -120 -90 0
68 120 -82 0
-32 -121 -142 0
26 121 142 0
79 -121 151 0
-122 61 120 0
122 47 -121 0
-78 -122 142 0
-144 122 140 0
138 122 -15 0
93 122 73 0
128 122 75 0
-122 -104 105 0
1 -123 30 0
-152 -123 54 0
-123 -55 90 0
-136 -123 83 0
-139 -123 -104 0
-78 -123 -82 0
123 65 -75 0
124 147 31 0
124 130 -65 0
-111 -124 44 0
-124 -63 44 0
-136 124 141 0
40 124 -99 0
-124 106 121 0
124 66 -75 0
124 -89 81 0
-86 -124 67 0
124 65 -150 0
126 124 90 0
124 -64 22 0
-84 -124 -96 0
125 -115 -44 0
125 22 -120 0
-125 150 104 0
-137 125 -91 0
-59 125 10 0
125 132 53 0
125 100 -121 0
102 -125 -4 0
-126 24 -139 0
110 126 43 0
68 126 -140 0
126 4 -74 0
-126 -32 114 0
-126 -131 -91 0
126 87 -21 0
-126 -130 -61 0
126 -53 66 0
126 128 -90 0
76 -126 -133 0
126 124 90 0
126 -41 -44 0
-34 -126 -31 0
126 118 -140 0
102 -126 -78 0
126 -116 -4 0
126 19 -66 0
-127 -70 -66 0
127 21 -105 0
-127 94 -33 0
-127 -57 -89 0
102 -127 -136 0
-127 -103 71 0
127 -64 53 0
127 155 98 0
127 -58 101 0
127 -111 -132 0
127 29 37 0
-127 139 -29 0
-127 71 65 0
-25 -127 -18 0
-127 -32 6 0
-103 128 -20 0
128 -116 89 0
145 128 -13 0
-77 -128 -56 0
128 -24 142 0
128 145 -31 0
43 -128 -11 0
17 128 -138 0
128 -44 -53 0
128 122 75 0
126 128 -90 0
128 57 122 0
128 -1 -150 0
-128 65 74 0
-128 -149 -83 0
129 57 73 0
-137 -129 -60 0
129 -40 115 0
-129 130 -37 0
-129 16 -24 0
-129 49 -86 0
-129 91 -75 0
129 41 122 0
-25 -129 -46 0
129 153 84 0
129 138 -141 0
129 34 -136 0
130 -64 107 0
124 130 -65 0
-129 130 -37 0
130 -81 -7 0
130 66 30 0
-130 -66 -105 0
-102 130 -116 0
-126 -130 -61 0
-155 -130 -66 0
25 130 91 0
-76 130 -47 0
-117 -131 -98 0
49 -131 -120 0
-131 148 -53 0
-131 39 66 0
-126 -131 -91 0
137 131 -97 0
-131 138 20 0
131 -87 -113 0
131 27 -56 0
-131 27 -149 0
-145 -132 -15 0
89 -132 -122 0
41 132 -122 0
-98 -132 52 0
-10 -132 60 0
81 -132 140 0
125 132 53 0
24 133 -39 0
-43 133 -91 0
-110 -133 66 0
-68 -133 47 0
133 -14 7 0
-133 54 150 0
154 -133 -53 0
-76 133 -21 0
62 -134 82 0
145 -134 -7 0
38 135 -60 0
-51 135 75 0
19 -135 120 0
-86 135 -90 0
102 135 -121 0
-136 -1 -33 0
136 -88 36 0
-136 124 141 0
-136 32 -47 0
-136 -123 83 0
-136 39 105 0
-136 94 -53 0
-136 -1 -6 0
136 -81 -97 0
-137 -65 73 0
-137 -129 -60 0
137 -6 105 0
137 154 79 0
-137 125 -91 0
137 141 -75 0
-137 -54 -22 0
137 131 -97 0
-25 -137 52 0
137 145 -52 0
-34 137 23 0
-152 137 -52 0
70 -138 120 0
-144 138 140 0
138 122 -15 0
117 -138 -143 0
129 138 -141 0
-131 138 20 0
77 139 -124 0
-139 -21 -14 0
139 -48 106 0
108 139 13 0
-139 -123 -104 0
-49 139 28 0
139 -56 -134 0
69 139 -33 0
-139 -18 89 0
139 3 4 0
-139 -146 -72 0
25 139 -14 0
76 139 63 0
49 139 88 0
108 139 13 0
139 -62 -36 0
139 26 115 0
-127 139 -29 0
-17 -139 23 0
-139 94 105 0
-140 -37 -75 0
107 -140 -120 0
-12 -140 97 0
-1 -140 -112 0
102 -141 -36 0
-119 141 13 0
141 120 82 0
17 -141 -104 0
137 141 -75 0
-145 -141 -53 0
108 -141 -99 0
-84 -143 -97 0
-95 -143 151 0
-42 -143 61 0
-53 143 -91 0
-143 -83 -105 0
144 32 -123 0
-144 122 140 0
-144 138 140 0
-68 -144 -30 0
-144 117 -11 0
-59 -144 5 0
144 -117 -138 0
-144 -31 37 0
42 -144 104 0
68 -144 -91 0
-145 -132 -15 0
145 128 -13 0
24 -145 -80 0
145 147 -107 0
145 -155 -15 0
42 -145 -10 0
43 -145 -109 0
128 145 -31 0
-145 -70 -100 0
145 62 90 0
-145 -141 -53 0
-145 27 150 0
-145 -64 -30 0
137 145 -52 0
102 -145 -98 0
145 64 -30 0
145 -134 -7 0
-145 -56 105 0
-146 -33 -114 0
-51 146 96 0
146 28 -15 0
146 -41 -6 0
-146 -79 62 0
-146 94 120 0
146 3 -155 0
-139 -146 -72 0
146 -98 -88 0
110 146 86 0
124 147 31 0
145 147 -107 0
-147 21 114 0
49 -147 -130 0
-147 -53 120 0
-147 -37 112 0
-79 -147 -54 0
147 -115 -5 0
147 -81 -106 0
10 -147 -140 0
-131 148 -53 0
-111 148 46 0
-95 148 -13 0
117 -148 81 0
-56 -148 -23 0
-92 148 90 0
152 -149 -7 0
1 -149 67 0
117 -149 97 0
149 13 -44 0
107 149 -104 0
149 99 -97 0
-149 -30 112 0
-70 149 96 0
77 -149 53 0
-128 -149 -83 0
95 -150 37 0
-125 150 104 0
150 113 -121 0
83 151 -60 0
115 151 60 0
-79 151 -30 0
-94 -151 67 0
-152 -123 54 0
152 -149 -7 0
-152 -154 -22 0
-152 93 75 0
152 11 -4 0
-152 108 -100 0
-152 40 -148 0
152 48 -79 0
-152 -49 27 0
-8 152 -1 0
-152 -16 30 0
-152 -59 -68 0
-152 137 -52 0
-153 -64 73 0
-51 153 87 0
153 70 143 0
153 -62 113 0
17 153 20 0
-1 153 80 0
-153 -1 -125 0
76 153 -12 0
-153 -46 -60 0
119 153 -72 0
-153 -108 53 0
129 153 84 0
-152 -154 -22 0
-154 -63 121 0
118 -154 100 0
137 154 79 0
84 -154 36 0
-154 100 139 0
-154 36 -90 0
17 154 47 0
154 -133 -53 0
68 154 -79 0
-154 -14 -30 0
-155 104 -90 0
-25 155 -132 0
145 -155 -15 0
-155 -86 54 0
-117 155 62 0
-16 155 -121 0
10 -155 18 0
-155 -48 -150 0
43 155 54 0
-155 -130 -66 0
127 155 98 0
-59 155 115 0
24 -155 -7 0
-155 12 149 0
